note,auteur,avis,assureur,produit,day_date,day_month,day_year,avis_en,token_avis_en,vecteur_moyen,vecteur_0,vecteur_1,vecteur_2,vecteur_3,vecteur_4,vecteur_5,vecteur_6,vecteur_7,vecteur_8,vecteur_9
2,nounours-71568,maif de plus une assurance comme les autres et de moins en moins militant,MAIF,auto,22,février,2019,but more insurance like the others and less and less militant,"['insurance', 'militant']","[ 0.0243306   0.01599802 -0.03676987 -0.00294758 -0.03929149  0.01186121
  0.01967707 -0.06434551 -0.02907844 -0.02726849]",0.024330605,0.015998015,-0.036769874,-0.002947582,-0.039291486,0.011861214,0.01967707,-0.06434551,-0.029078435,-0.027268492
1,sopver-70625,à fuir  pas serieux aucun suivi ni respect ne pas souscrire chez eux,Matmut,habitation,26,janvier,2019,to flee not seriously no follow-up or respect do not subscribe to them,"['flee', 'not', 'seriously', 'follow-up', 'respect', 'subscribe']","[-0.04418882  0.02982669 -0.01447788 -0.00427996 -0.02910832  0.02454917
  0.00681466 -0.04408873  0.0044628  -0.0322418 ]",-0.044188816,0.029826686,-0.014477883,-0.0042799567,-0.029108316,0.024549171,0.006814661,-0.044088732,0.004462803,-0.032241803
4,paceph-50133,client depuis 36 ans,GMF,auto,23,janvier,2017,customer for 36 years,['customer'],"[-0.06977826 -0.00792575 -0.07817762 -0.03165808  0.02611845 -0.0706329
 -0.01826429 -0.0164323   0.0915619  -0.04319073]",-0.06977826,-0.007925752,-0.07817762,-0.031658083,0.026118448,-0.070632905,-0.018264294,-0.016432304,0.0915619,-0.04319073
4,pratima-b-121921,cest la meilleure assurance  site simple et pratique les prix sont corrects et service client tres reactif et à lecoute je recommande vivement,Direct Assurance,auto,30,juin,2021,this is the best insurance simple and practical site the prices are correct and customer service very responsive and attentive I highly recommend,"['insurance', 'simple', 'practical', 'site', 'correct', 'customer', 'service', 'very', 'responsive', 'attentive', 'highly']","[ 0.0055921  -0.00718092  0.00483289 -0.01866099 -0.01079659 -0.01127513
  0.02302515 -0.01509795 -0.01384094 -0.01431795]",0.005592097,-0.0071809213,0.004832888,-0.018660992,-0.010796588,-0.011275131,0.02302515,-0.0150979515,-0.013840935,-0.014317948
4,jeremy-g-116922,service très réactif les personnes sont très pro et très sympathiques ont répondu à toutes mes questions et mont proposé des offres bien en lien avec mes besoins,APRIL Moto,moto,13,juin,2021,very responsive service the people are very professional and very friendly answered all my questions and offered me offers well in line with my needs,"['very', 'responsive', 'service', 'professional', 'friendly', 'answered', 'offered', 'well', 'line']","[-0.01702579  0.03280906  0.02046998 -0.01635456  0.02916411  0.01983399
  0.02454198  0.00653987 -0.00763102 -0.02208555]",-0.017025786,0.032809064,0.020469978,-0.016354557,0.02916411,0.019833993,0.024541982,0.006539867,-0.0076310197,-0.02208555
1,sabirkt-75550,bonjour aucun sinistre à mon actif bonus à taux plein et lassurance décide de me résilier sans motif et veut me diriger vers son partenaire assur people bien joué la technique je me demande à quels taux sont vos commissions,Eurofil,auto,2,mai,2019,hello no claim to my bonus assets at full rate and the insurance decides to terminate me without reason and wants to direct me to its insurance partner people well done the technique I wonder at what rates are your commissions,"['hello', 'claim', 'bonus', 'full', 'rate', 'insurance', 'terminate', 'reason', 'direct', 'partner', 'well', 'technique']","[-0.01484228  0.01067838  0.00570769  0.0112443  -0.0087892  -0.00479803
 -0.01345478 -0.01283254 -0.00512936 -0.03352194]",-0.014842282,0.010678377,0.0057076924,0.011244296,-0.008789201,-0.00479803,-0.013454781,-0.012832541,-0.0051293573,-0.033521935
5,carine-j-134079,rapide et efficace les prix son attraillant je suis très satisfaite du service en ligne très rapide je vous remerci de tout la plus part des autres assurances sont excessivement chere,Direct Assurance,auto,23,septembre,2021,fast and efficient the prices are attractive I am very satisfied with the very fast online service I thank you for everything most of the other insurances are excessively expensive,"['fast', 'efficient', 'attractive', 'very', 'satisfied', 'online', 'service', 'everything', 'other', 'excessively', 'expensive']","[-0.01585397 -0.01047991 -0.00544987 -0.00802136  0.03621585 -0.02344378
 -0.0429016  -0.01123604 -0.01618937 -0.00681215]",-0.015853975,-0.010479913,-0.005449875,-0.008021363,0.036215845,-0.023443775,-0.042901598,-0.011236037,-0.01618937,-0.006812151
2,tropdeblabla-61938,mitigée,Pacifica,auto,2,mars,2018,mixed,['mixed'],"[ 0.09766527  0.08161176  0.0127176   0.05112789  0.01410077 -0.06472991
 -0.01443749  0.06445935 -0.04609336 -0.03999409]",0.09766527,0.08161176,0.012717605,0.05112789,0.01410077,-0.06472991,-0.014437492,0.064459346,-0.04609336,-0.039994095
3,elena-62410,bonjour apres des longues coup de téléphone et beaucoup des messages jai étais écouté par le responsable qui ma appelle et a résolu ma problème rapide et efficace merci pour avoir été a la fin  compréhensive avec ma situation,NÃ©oliane SantÃ©,sante,5,février,2019,hello after long phone calls and many messages I was listened to by the manager who called me and solved my problem quickly and efficiently thank you for being understanding with my situation at the end,"['long', 'phone', 'many', 'was', 'manager', 'called', 'solved', 'problem', 'quickly', 'efficiently', 'thank', 'situation', 'end']","[ 0.04024478  0.00268886 -0.00770352  0.03260702 -0.00232006  0.0027073
 -0.00343376 -0.00800776  0.01359214  0.00721694]",0.040244784,0.002688856,-0.0077035157,0.032607023,-0.002320065,0.002707298,-0.003433763,-0.008007763,0.01359214,0.0072169444
5,noel-c-128429,je suis satisfais du service  facilité d utilisation du service avec l espace personnel  rapport qualité et prix correct  rien a ajouter mr   choisy,Direct Assurance,auto,18,août,2021,I am satisfied with the service ease of use of the service with the personal space value for money and correct price nothing to add mr choisy,"['satisfied', 'service', 'ease', 'use', 'personal', 'space', 'value', 'money', 'correct', 'price', 'nothing', 'add', 'choisy']","[-0.00165337  0.00425392  0.00557474 -0.02376287  0.00462145  0.00442314
  0.00267569 -0.010132   -0.00819069  0.00967464]",-0.0016533715,0.0042539244,0.0055747395,-0.023762872,0.0046214466,0.0044231443,0.0026756893,-0.010131995,-0.008190691,0.009674637
4,thibaut-b-129766,vous propose de bon tarif le site est facile d accès et le devis immédiat j espère que nous serons aussi contents si un jour nous avons un pépin voila,Direct Assurance,auto,27,août,2021,offers you a good price the site is easy to access and the immediate quote I hope we will be as happy if one day we have a glitch here,"['good', 'price', 'site', 'easy', 'access', 'immediate', 'quote', 'be', 'happy', 'day', 'glitch', 'here']","[-0.02022649 -0.00098518  0.0040669   0.00969681  0.03288959  0.03028167
 -0.02520393  0.01793079 -0.01624105  0.00546388]",-0.020226488,-0.000985176,0.0040669027,0.009696807,0.032889586,0.030281669,-0.025203926,0.017930785,-0.016241053,0.005463881
1,ninise-86172,service client mediocre delai de traitement hyper long et le medecin conseil conclu des maladie que meme les chirurgien conteste mais toujours pas dindemnisation 2 mois apres,SwissLife,prevoyance,21,janvier,2020,poor customer service extremely long treatment time and the medical adviser concluded illnesses that even the surgeon disputes but still no compensation 2 months later,"['poor', 'customer', 'service', 'extremely', 'long', 'treatment', 'time', 'medical', 'adviser', 'concluded', 'even', 'surgeon', 'still', 'compensation', 'later']","[-0.00224984 -0.00167871 -0.02078112 -0.00792648  0.00060799  0.01031853
  0.01545182 -0.01176544  0.00323992  0.00605359]",-0.002249841,-0.001678715,-0.02078112,-0.007926475,0.0006079927,0.010318534,0.0154518215,-0.011765442,0.0032399246,0.006053588
4,marmoths-98543,prix compétitif pour la première année de cotisation  augmentation imprévue de lordre de 7 pour la seconde année après appel remise commerciale ramenant à peu de choses près la cotisation à hauteur de celle de la première année,L'olivier Assurance,auto,9,octobre,2020,competitive price for the first year of subscription unexpected increase of around 7 for the second year after call commercial discount bringing the subscription more or less to the level of that of the first year,"['competitive', 'price', 'first', 'year', 'subscription', 'unexpected', 'increase', 'second', 'call', 'commercial', 'discount', 'level']","[ 0.00130396  0.00126101 -0.00638536  0.00504733 -0.01369525  0.00190291
  0.02371259 -0.0066813  -0.04874478  0.01914136]",0.0013039559,0.0012610052,-0.0063853585,0.0050473274,-0.013695247,0.0019029094,0.023712588,-0.006681302,-0.04874478,0.019141357
5,rabah-b-121538,je suis satisfait du prix et du service proposé et jespère que le service est a lécoute de ses sociétaire en cas de soucis ou de litiges cordialement,APRIL Moto,moto,29,juin,2021,I am satisfied with the price and the service offered and I hope that the service is attentive to its members in the event of concerns or disputes cordially,"['satisfied', 'price', 'service', 'offered', 'attentive', 'event', 'cordially']","[-0.0213525  -0.00154746 -0.00135478  0.00404791  0.02697785 -0.00952729
 -0.00093163 -0.03499297  0.01778591  0.02374124]",-0.021352498,-0.0015474606,-0.0013547832,0.004047912,0.02697785,-0.009527295,-0.00093162805,-0.03499297,0.017785909,0.02374124
4,blondehilde-66364,adhérente depuis peu de temps je suis très heureuse de la relation à santiane pour le suivi et laccès gratuit à médecine directe,Santiane,sante,23,août,2018,member for a short time I am very happy with the relationship with santiane for the follow-up and free access to direct medicine,"['member', 'short', 'time', 'very', 'happy', 'relationship', 'santiane', 'follow-up', 'free', 'access', 'direct', 'medicine']","[-0.02312319 -0.00198177 -0.01903467 -0.02280649  0.0127022   0.00462871
  0.02630661 -0.00289356 -0.00611328 -0.01732761]",-0.023123192,-0.0019817678,-0.019034667,-0.02280649,0.0127022015,0.0046287063,0.026306614,-0.0028935627,-0.0061132847,-0.017327612
5,capiano-y-109075,bonjour   merci beaucoup à l olivier assurances pour sout professionnalisme et ses prix attractifs je recommande vivement tres bon échange avec les techniciens téléphoniques,L'olivier Assurance,auto,3,avril,2021,hello thank you very much to olivier assurances for his professionalism and his attractive prices I highly recommend very good exchange with the telephone technicians,"['hello', 'thank', 'very', 'much', 'professionalism', 'attractive', 'highly', 'recommend', 'good', 'exchange', 'telephone']","[-0.02195125  0.00753412 -0.01062932 -0.01676835  0.01458446  0.01878538
 -0.01314497 -0.03602868 -0.00571795  0.01612522]",-0.02195125,0.0075341193,-0.010629322,-0.016768353,0.0145844575,0.01878538,-0.013144971,-0.036028676,-0.005717951,0.016125219
2,claudine0807-59995,pacifica sest autorisé à résilier mon contrat par une fausse information  sinistralité un seul dégat deau en 3 ans,Pacifica,habitation,28,décembre,2017,pacifica is authorized to terminate my contract by false information only one water damage in 3 years,"['pacifica', 'terminate', 'contract', 'false', 'information', 'only', 'water', 'damage']","[ 0.00897818 -0.01246159 -0.00425385 -0.0207978  -0.01120116  0.00280045
  0.03447235 -0.00544736  0.02102728  0.02145185]",0.008978178,-0.012461589,-0.0042538517,-0.020797804,-0.011201161,0.0028004507,0.03447235,-0.005447356,0.021027276,0.021451846
5,marie-c-126945,satisfaite des prix et services  devis en ligne et souscription clairs et efficaces totalement satisfaite de tous les services  les explications sont au top,Direct Assurance,auto,7,août,2021,satisfied with the prices and services clear and effective online quote and subscription totally satisfied with all the services the explanations are at the top,"['clear', 'effective', 'online', 'quote', 'subscription', 'totally', 'satisfied', 'top']","[-0.01968154  0.00618405 -0.00587089 -0.018363    0.03826781 -0.02775857
 -0.02385721 -0.0195882  -0.02754387  0.02798568]",-0.019681543,0.006184052,-0.0058708917,-0.018362995,0.038267814,-0.027758574,-0.023857212,-0.019588199,-0.027543865,0.02798568
3,matthieu-p-105506,je suis satisfait du service et de la rapidité de la création du contrat  japprécie de ne pas à avoir a résilier mon ancien contrat les franchises reste élevés,Direct Assurance,auto,4,mars,2021,I am satisfied with the service and the speed of the creation of the contract I appreciate not having to terminate my old contract the deductibles remain high,"['satisfied', 'service', 'speed', 'creation', 'contract', 'not', 'terminate', 'old', 'high']","[-0.01103455 -0.0117629  -0.00098506  0.00945145 -0.01344677 -0.02852635
 -0.01939351 -0.03349061  0.03278627 -0.00553559]",-0.01103455,-0.011762903,-0.0009850591,0.009451453,-0.013446771,-0.028526353,-0.01939351,-0.033490613,0.032786265,-0.0055355886
2,grincheux-85622,prix correct mais remboursements minimes les lunettes les spécialistes il ne réponde jamais aux courriers,NÃ©oliane SantÃ©,sante,8,janvier,2020,correct price but minimal refunds the glasses the specialists he never answers the mails,"['correct', 'price', 'minimal', 'never']","[ 0.04998188 -0.01270807 -0.0208358  -0.03594206 -0.02336417 -0.007068
  0.04928366  0.02657047 -0.03192941  0.01682072]",0.049981877,-0.012708068,-0.020835798,-0.035942063,-0.023364166,-0.0070680045,0.049283657,0.026570471,-0.03192941,0.01682072
4,valerie-92274,je trouve que ces un bon rapport qualité prix   je suis satisfaite de ce qui est proposé cela correspond à mes attentes  devis rapide et efficace bien clair,Direct Assurance,auto,25,juin,2020,I find that these are good value for money I am satisfied with what is offered it meets my expectations fast and efficient quote very clear,"['good', 'value', 'money', 'satisfied', 'fast', 'efficient', 'quote', 'very', 'clear']","[-0.03699138 -0.00504674  0.02759678 -0.00700591  0.02305551  0.00724437
 -0.02632367 -0.03921346 -0.01169141  0.00506697]",-0.03699138,-0.005046741,0.027596785,-0.0070059053,0.023055512,0.0072443685,-0.02632367,-0.03921346,-0.011691413,0.0050669666
5,ln-139503,conversation téléphonique avec une correspondante très aimable et à lécoute problème résolu rapidement connexion au site et très professionnellement,MGP,prevoyance,12,novembre,2021,telephone conversation with a very friendly and attentive correspondent problem solved quickly connection to the site and very professionally,"['telephone', 'conversation', 'very', 'friendly', 'attentive', 'correspondent', 'problem', 'solved', 'quickly', 'connection', 'site', 'professionally']","[ 0.01016551 -0.00186316  0.00169602 -0.01459319 -0.0094821  -0.00188942
  0.02902253  0.00078396  0.00836527 -0.03089736]",0.01016551,-0.0018631555,0.0016960241,-0.014593191,-0.009482095,-0.0018894161,0.029022528,0.00078396156,0.008365266,-0.030897357
5,morvan-d-139025,très bonne assistance téléphonique   je suis satisfait de ma souscription à un contrat dasuurance chez lolivier assurance  je recommande    merci,L'olivier Assurance,auto,5,novembre,2021,very good telephone assistance I am satisfied with my subscription to an insurance contract with lolivier insurance I recommend thank you,"['very', 'good', 'telephone', 'assistance', 'satisfied', 'subscription', 'insurance', 'contract', 'thank']","[-0.01595739  0.01264141 -0.00582618 -0.04688007  0.01800063 -0.03503229
  0.00707855 -0.05397888 -0.00179036  0.00605252]",-0.015957385,0.012641411,-0.005826181,-0.046880066,0.018000625,-0.035032295,0.007078555,-0.05397888,-0.001790358,0.006052517
5,nathalie-o-132464,je suis satisfait  le prix est correct  les conseillers sont agréables et professionnels  je paye moins chers que jai mon ancien assurance en plus il ont un application,Direct Assurance,auto,12,septembre,2021,I am satisfied the price is correct the advisers are pleasant and professional I pay less than I have my old insurance plus they have an application,"['satisfied', 'price', 'correct', 'pleasant', 'professional', 'old', 'insurance', 'application']","[-0.001005   -0.02723528 -0.01470093 -0.00939944 -0.00186637 -0.01219193
  0.01369894 -0.00613213 -0.02426142 -0.03481722]",-0.0010050023,-0.027235277,-0.014700927,-0.009399438,-0.0018663714,-0.012191933,0.013698939,-0.00613213,-0.024261417,-0.034817223
4,manuel-d-131520,je suis très satisfait des prestations et du prix comparé à lassurance actuelle qui était relativement chère je vais voir par la suite si je vais assurer dautres véhicules chez direct assurance,Direct Assurance,auto,6,septembre,2021,I am very satisfied with the services and the price compared to the current insurance which was relatively expensive I will see later if I will insure other vehicles with direct insurance,"['very', 'satisfied', 'price', 'current', 'insurance', 'was', 'relatively', 'expensive', 'see', 'later', 'insure', 'other', 'direct']","[ 0.00824027 -0.02211062 -0.02807142  0.0012595   0.00641788 -0.0085382
  0.00228212  0.01225225  0.00143754  0.0002004 ]",0.008240266,-0.022110622,-0.028071424,0.0012595018,0.0064178845,-0.0085382,0.0022821242,0.012252246,0.0014375448,0.0002003977
5,holmenschlager-t-117980,je suis très satisfait du service client rapide sympa et serviable je suis satisfait des prix bien que ça pourrait toujours être plus abordable ravi de faire partie de cette assurance que je recommanderai,L'olivier Assurance,auto,23,juin,2021,I am very happy with the fast friendly and helpful customer service I am happy with the prices although it could always be more affordable happy to be part of this insurance I will recommend,"['very', 'happy', 'fast', 'friendly', 'helpful', 'customer', 'service', 'always', 'be', 'affordable', 'part', 'insurance', 'recommend']","[-0.01669964  0.01873646  0.00628048 -0.00967983 -0.00038496  0.00269779
  0.0166497   0.01034836 -0.00182907 -0.0075134 ]",-0.016699642,0.018736463,0.006280481,-0.009679834,-0.0003849647,0.0026977907,0.016649703,0.010348363,-0.0018290654,-0.0075133983
5,cecilia-a-131434,rapide et efficace prix très attractifs le paiement sest effectué rapidement jai pu massurer à 23h30 pour le jour même je recommande cette assurance,Direct Assurance,auto,5,septembre,2021,fast and efficient very attractive prices payment was made quickly I was able to insure myself at 11:30 p.m. for the same day I recommend this insurance,"['fast', 'efficient', 'very', 'attractive', 'payment', 'was', 'quickly', 'able', 'insure', 'p.m.', 'same', 'day', 'insurance']","[ 0.01518251 -0.01935983 -0.00874557  0.01839731  0.01477131 -0.00319353
 -0.00521754 -0.01975494 -0.02108169 -0.01280912]",0.015182508,-0.019359825,-0.008745565,0.018397314,0.014771311,-0.0031935314,-0.0052175443,-0.019754939,-0.021081693,-0.012809123
1,corydoras-86271,mutuelle obligatoire hélas via mon employeur  ils ont radié un de mes fils sans aucun courrier préalable  courrier recommandé mail sans réponse  impossible de les avoir au téléphone on vous raccroche carrément au nez   leurs agences en ville ferment les unes après les autres donc pas de proximité  a fuir,Harmonie Mutuelle,sante,24,janvier,2020,Mandatory health insurance unfortunately via my employer they canceled one of my sons without any prior mail registered mail mail without answer impossible to get them on the phone they hang up on you squarely on your face their agencies in town are closing one after the other so no proximity to flee,"['health', 'insurance', 'unfortunately', 'employer', 'canceled', 'prior', 'mail', 'answer', 'impossible', 'get', 'phone', 'squarely', 'face', 'town', 'other', 'so', 'proximity', 'flee']","[ 0.00494575 -0.00103249 -0.01160763  0.01692429 -0.00316804 -0.00641772
 -0.00670999  0.00055025  0.00047235 -0.00457654]",0.004945748,-0.0010324916,-0.011607634,0.016924292,-0.0031680395,-0.006417723,-0.0067099924,0.00055025,0.00047235365,-0.004576537
5,pascal-k-105671,je suis ravi de vos services et jai rien a redire    je recommanderais votre site  je suis très satisfait de mon contrat au près de vos services  les prix attractif,Direct Assurance,auto,6,mars,2021,I am delighted with your services and I have no complaints I would recommend your site I am very satisfied with my contract near your services attractive prices,"['delighted', 'recommend', 'site', 'very', 'satisfied', 'contract', 'attractive']","[-0.00789654 -0.00818897 -0.03140226 -0.05199825  0.00539438 -0.00995362
 -0.03115322 -0.02407239  0.01861985  0.01226602]",-0.00789654,-0.00818897,-0.031402256,-0.05199825,0.0053943843,-0.009953615,-0.031153219,-0.02407239,0.018619852,0.012266018
1,nat-55587,fortement incité par lexpert de mon assuranceen décembre 2017 à signer un protocole daccord avec lentreprise responsable de dégâts chez moi lété 2016 depuis lentreprise ne répond pas aux mails recommandés ar la secrétaire fait barrage téléphonique ayant sollicité lexpert elle me recontacte après 3 relances me conseillant de voir avec une assistance juridique cest scandaleux cest elle la responsable de mavoir conduit à accepter ce protocole mon assureur et son expert sont là pour me soutenir hors je suis tout simplement lâchée comment se faire aider autre situation où cette assurance à été lamentable cambrioles en aout porte fenêtre et volet remplacés en marsaucune réactivité assuré livré à luimême,GMF,habitation,23,juin,2017,strongly encouraged by my insurance expert in December 2017 to sign a memorandum of understanding with the company responsible for damage to my home in the summer of 2016 since the company has not responded to recommended emails by the secretary who is blocking the phone having requested the expert she contacts me again after 3 reminders advising me to see with legal assistance it is scandalous she is responsible for having led me to accept this protocol my insurer and his expert are there to support me outside I am simply dropped how to get help other situation where this insurance was dismal burglaries in August door window and shutter replaced in March no responsiveness insured delivered to itself,"['strongly', 'insurance', 'expert', 'sign', 'memorandum', 'company', 'responsible', 'damage', 'home', 'summer', 'not', 'recommended', 'secretary', 'phone', 'again', 'see', 'legal', 'assistance', 'scandalous', 'accept', 'protocol', 'insurer', 'there', 'support', 'simply', 'dropped', 'get', 'help', 'other', 'situation', 'was', 'dismal', 'door', 'window', 'shutter', 'responsiveness', 'insured']","[ 0.0071741  -0.01138492  0.01495397  0.00564814  0.0069341   0.01129469
 -0.00013294 -0.00067874  0.00098265  0.00294569]",0.0071740956,-0.011384921,0.014953968,0.0056481375,0.0069341,0.011294687,-0.00013293688,-0.00067873934,0.0009826518,0.0029456858
5,messaabi-d-122187,service excellent personnel très cool  merci lolivier assurance  prix me convient très bien  je suis content dêtre parmi vos assurés  merci lolivier assurance,L'olivier Assurance,auto,2,juillet,2021,excellent service very cool staff thank you lolivier insurance price suits me very well I am happy to be among your insured thank you lolivier insurance,"['excellent', 'service', 'very', 'cool', 'staff', 'thank', 'insurance', 'price', 'well', 'happy', 'be', 'insured']","[-0.02232814  0.01486734  0.02142292  0.00396319 -0.00019282 -0.00222249
  0.03168931 -0.00727756  0.01390196  0.00886843]",-0.022328136,0.014867338,0.02142292,0.0039631943,-0.00019282165,-0.0022224933,0.031689312,-0.0072775646,0.013901963,0.008868427
1,elyes-68013,service des sinistres injoignable horaires de 14h à 17h des jours et des jours de repondeur téléphonique pour être contacté sous prétexte que gmf traite dautres catastrophes naturelles mais laisse des clients sinistrés en catastrophe,GMF,habitation,24,octobre,2018,claims service unreachable hours from 2 p.m. to 5 p.m. days and days of answering machine to be contacted on the pretext that gmf deals with other natural disasters but leaves customers with disaster victims,"['service', 'unreachable', 'p.m.', 'machine', 'be', 'pretext', 'gmf', 'other', 'natural', 'disaster']","[ 0.00908102  0.00232469  0.0018307   0.0143065   0.01145574 -0.02082307
  0.0077705   0.00812159 -0.00217412 -0.01618518]",0.009081023,0.0023246899,0.0018306955,0.014306503,0.011455735,-0.020823073,0.007770496,0.008121587,-0.0021741241,-0.016185176
1,fred-ja-ri44-89095,bien uniquement la première année dommage,Direct Assurance,auto,23,avril,2020,good only the first year too bad,"['good', 'only', 'first', 'year', 'too', 'bad']","[ 0.00261839 -0.00862581  0.05532735 -0.01683098 -0.02827316  0.04965143
  0.01635895 -0.02279957 -0.01805843 -0.02070382]",0.0026183873,-0.00862581,0.055327352,-0.01683098,-0.02827316,0.049651425,0.016358955,-0.022799566,-0.018058427,-0.020703824
5,vilon-l-122841,des tarifs intéressants et qui donnent accès à un service clientèle de qualité jai toujours eu contact avec des conseillers aimables et à lécoute,L'olivier Assurance,auto,8,juillet,2021,attractive rates and which give access to quality customer service I have always had contact with friendly and attentive advisers,"['attractive', 'access', 'quality', 'customer', 'service', 'always', 'contact', 'friendly', 'attentive']","[-0.0149105  -0.01961829  0.00156653 -0.0266149  -0.00440821 -0.0118716
 -0.00574738 -0.02022984  0.00868368 -0.03707208]",-0.0149105,-0.019618291,0.001566526,-0.026614903,-0.0044082087,-0.011871598,-0.00574738,-0.020229839,0.008683683,-0.03707208
4,marc-87036,nouveau client chez santiane les garanties initiales proposées nétaient pas suffisantes à mon niveau  santiane a augmenté le niveau sans difficulté personne compétente au téléphone,Santiane,sante,12,février,2020,new customer at santiane the initial guarantees offered were not sufficient for my level santiane increased the level without difficulty competent person on the phone,"['new', 'customer', 'initial', 'were', 'not', 'sufficient', 'level', 'santiane', 'increased', 'difficulty', 'competent', 'person', 'phone']","[-0.01536649  0.00653194  0.01040834  0.02475324  0.00951979 -0.020115
 -0.00033291 -0.00043477  0.00253389 -0.0051844 ]",-0.01536649,0.006531943,0.010408343,0.024753245,0.009519789,-0.020115005,-0.00033291287,-0.00043476716,0.0025338863,-0.0051844004
2,nad-89492,voilà 3 mois que je suis sortie de l hopital et que j attends un remboursement de 800e  pas de mails ps d appels   des menteurs dossier transmis a mon avocate je ne lacherai rien  ils se moque demoi,NÃ©oliane SantÃ©,sante,9,mai,2020,It's been 3 months since I left the hospital and I'm waiting for a refund of 800th no emails ps calls from liars file sent to my lawyer I won't give up anything they laugh at me,"['left', 'hospital', 'refund', 'file', 'sent', 'lawyer', 'give', 'anything']","[ 0.01072249 -0.01592014  0.00574911  0.00940373 -0.0103583  -0.01113928
 -0.01777718  0.004405   -0.00370503 -0.01408928]",0.010722494,-0.015920142,0.0057491064,0.009403729,-0.010358302,-0.011139276,-0.017777182,0.0044049965,-0.0037050312,-0.014089284
5,delphine-m-117699,prix attractifs bon accompagnement par les conseillers interface simple a utiliser apres a voir a lusage si un jour on a besoin de notre assurance de pret,Zen'Up,credit,21,juin,2021,attractive prices good support by advisors simple interface to use after to see in use if one day we need our loan insurance,"['attractive', 'good', 'support', 'simple', 'interface', 'use', 'see', 'day', 'loan', 'insurance']","[-0.00650583 -0.02934067  0.01297166  0.00489694 -0.00705506  0.00844663
  0.01603207 -0.02254784 -0.00723499 -0.00689662]",-0.006505827,-0.029340666,0.012971657,0.004896942,-0.007055058,0.008446631,0.016032072,-0.022547841,-0.0072349934,-0.0068966225
5,fermond-a-107295,service pratique  simple et efficace ladaptation au site est clair et très intuitif dans lattente des documents pour impression à venir cordialement mr fermond aurelien,L'olivier Assurance,auto,20,mars,2021,simple and efficient practical service the adaptation to the site is clear and very intuitive while waiting for the documents to be printed to come cordially mr fermond aurelien,"['simple', 'efficient', 'practical', 'service', 'adaptation', 'site', 'clear', 'very', 'intuitive', 'be', 'come', 'cordially', 'mr', 'fermond', 'aurelien']","[-0.02834869 -0.01319299  0.02401662 -0.00423793  0.0205266   0.00697799
 -0.01335174  0.01651393 -0.0022699   0.00733477]",-0.028348688,-0.013192986,0.024016624,-0.004237933,0.020526605,0.006977988,-0.013351741,0.016513932,-0.0022698988,0.0073347697
4,hbrioche-68652,meilleur tarif pour mon cas avec la possibilité dajuster les options et franchises,L'olivier Assurance,auto,15,novembre,2018,best rate for my case with the possibility of adjusting options and deductibles,"['rate', 'case', 'possibility']","[-0.04983788 -0.02301774 -0.03740199 -0.0056842   0.00853354  0.00859359
  0.02507031 -0.00577713  0.02284528 -0.04266499]",-0.049837876,-0.023017742,-0.037401993,-0.0056842,0.008533536,0.008593585,0.02507031,-0.00577713,0.022845283,-0.042664986
1,fadi600-96613,très désagréable au téléphone manque de professionnalisme et en plus ils encaisse nimporte quelle chèque leur tombe sous la mainsun chèque adressé par erreur et pourtant a lordre dun autre société est encaissé le seul solution est une plainte pour vol de chèque et prochainement une plainte au tribunal pour en fin être rembourser,AssurOnline,moto,24,août,2020,very unpleasant on the phone lack of professionalism and in addition they cash any check that comes their way a check sent by mistake and yet to the order of another company is cashed the only solution is a complaint for check theft and soon a complaint to court for in the end be reimbursed,"['very', 'unpleasant', 'phone', 'lack', 'professionalism', 'addition', 'cash', 'check', 'way', 'mistake', 'yet', 'order', 'company', 'only', 'solution', 'complaint', 'theft', 'soon', 'court', 'end', 'be']","[ 0.01873321 -0.0056395   0.00305314 -0.01907244  0.02270856 -0.00912242
  0.00996992  0.01154252 -0.00312737 -0.00377045]",0.018733213,-0.005639499,0.0030531448,-0.01907244,0.02270856,-0.009122422,0.00996992,0.011542522,-0.0031273656,-0.0037704478
5,kesant-s-111607,je suis satisfait du prix et de la qualité du service  les prix sont tres correctement et pas chère  je recommenderai a mes proche pour souscrire chez vous,APRIL Moto,moto,25,avril,2021,I am satisfied with the price and the quality of the service the prices are very correct and not expensive I will recommend to my relatives to subscribe to you,"['satisfied', 'price', 'quality', 'service', 'very', 'correct', 'not', 'expensive', 'recommend', 'subscribe']","[-0.0145696  -0.00565143 -0.0143176  -0.01269611 -0.00138556 -0.01727669
 -0.01174194 -0.02574455  0.00424331 -0.00234466]",-0.014569601,-0.005651433,-0.014317602,-0.0126961125,-0.0013855554,-0.017276686,-0.011741941,-0.025744546,0.0042433054,-0.0023446567
4,david-f-122662,simple pratique et bon prix tout ce quon attend dune assurance en ligne plusieurs personnes me lon recommandé et pour linstant les premières impressions sont bonnes,APRIL Moto,moto,7,juillet,2021,simple practical and good price everything you expect from online insurance several people have recommended it to me and so far the first impressions are good,"['simple', 'practical', 'good', 'price', 'everything', 'online', 'insurance', 'several', 'so', 'far', 'first']","[-0.00534193 -0.00220152  0.01868136 -0.00122349  0.01011416  0.01561545
  0.01191224 -0.01094049 -0.03380869  0.01897679]",-0.005341928,-0.0022015213,0.018681364,-0.001223491,0.010114158,0.015615449,0.011912241,-0.010940491,-0.033808693,0.01897679
